PORTAL INFOCURSOS;;;;;;;;;;;
;;;;;;;;;;;
8) Taxa de desemprego registado no IEFP do curso;;;;;;;;;;;
;;;;;;;;;;;
Estabelecimento;CodigoEstabelecimento;UnidadeOrganica;CodigoUnidadeOrganica;Natureza;TipoEnsino;NomeCurso;CodigoCurso;Grau;NumeroDiplomadosCurso;NumeroDiplomadosDesempregados;TaxaDesempregoRegistadoCurso
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Optometria e Ciências da Visão;8184;Licenciatura;215;24;11,2
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Direito (regime pós-laboral);8358;Licenciatura;463;73;15,8
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Educação (regime pós-laboral);8427;Licenciatura;222;43;19,4
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Negócios Internacionais (regime pós-laboral);8433;Licenciatura;69;12;17,4
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Design de Produto;8494;Licenciatura;0;;
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Administração Pública;9002;Licenciatura;182;27;14,8
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Arqueologia;9006;Licenciatura;55;5;9,1
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Bioquímica;9015;Licenciatura;153;4;2,6
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Ciência Política;9019;Licenciatura;30;1;3,3
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Ciências da Comunicação;9023;Licenciatura;243;38;15,6
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Direito;9078;Licenciatura;463;73;15,8
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Economia;9081;Licenciatura;262;32;12,2
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Estudos Culturais;9134;Licenciatura;34;3;8,8
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Estudos Portugueses e Lusófonos;9138;Licenciatura;108;14;13
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Filosofia;9139;Licenciatura;72;6;8,3
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Física;9141;Licenciatura;28;;
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Geologia;9146;Licenciatura;6;;
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Gestão;9147;Licenciatura;305;47;15,4
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;História;9181;Licenciatura;98;15;15,3
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Línguas Aplicadas;9192;Licenciatura;144;11;7,6
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Línguas e Culturas Orientais;9193;Licenciatura;39;2;5,1
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Línguas e Literaturas Europeias;9195;Licenciatura;226;17;7,5
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Matemática;9209;Licenciatura;66;9;13,6
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Química;9223;Licenciatura;90;12;13,3
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Relações Internacionais;9229;Licenciatura;253;35;13,8
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Sociologia;9240;Licenciatura;224;54;24,1
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Teatro;9243;Licenciatura;0;;
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Arquitectura;9257;MestradoIntegrado;183;43;23,5
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Educação;9353;Licenciatura;222;43;19,4
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Engenharia Biológica;9358;MestradoIntegrado;214;33;15,4
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Engenharia Biomédica;9359;MestradoIntegrado;173;14;8,1
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Engenharia Civil;9360;MestradoIntegrado;379;53;14
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Engenharia de Materiais;9363;MestradoIntegrado;59;6;10,2
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Engenharia de Polímeros;9364;MestradoIntegrado;82;10;12,2
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Engenharia Electrónica Industrial e Computadores;9366;MestradoIntegrado;176;6;3,4
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Engenharia Física;9368;MestradoIntegrado;0;;
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Engenharia Mecânica;9369;MestradoIntegrado;127;14;11
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Engenharia Têxtil;9371;MestradoIntegrado;16;;
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Ciências do Ambiente;9379;Licenciatura;28;;
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Estatística Aplicada;9381;Licenciatura;43;5;11,6
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Ciências da Computação;9397;Licenciatura;100;12;12
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Design e Marketing de Moda;9499;Licenciatura;96;14;14,6
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Engenharia e Gestão Industrial;9509;MestradoIntegrado;158;14;8,9
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Psicologia;9555;MestradoIntegrado;313;76;24,3
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Biologia Aplicada;9688;Licenciatura;192;11;5,7
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Biologia-Geologia;9689;Licenciatura;121;8;6,6
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Medicina;9813;MestradoIntegrado;301;0;0
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Educação Básica;9853;Licenciatura;295;23;7,8
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Contabilidade (regime pós-laboral);9869;Licenciatura;34;7;20,6
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Engenharia e Gestão de Sistemas de Informação;G001;MestradoIntegrado;175;26;14,9
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Engenharia e Gestão de Sistemas de Informação (regime pós-laboral);G002;MestradoIntegrado;175;26;14,9
Universidade do Minho;1000;Universidade do Minho;1000;Publico;Universitario;Engenharia de Telecomunicações e Informática;G007;MestradoIntegrado;58;5;8,6
Universidade do Porto;1100;Faculdade de Ciências da Nutrição e da Alimentação;1101;Publico;Universitario;Ciências da Nutrição;9554;Licenciatura;346;46;13,3
Universidade do Porto;1100;Faculdade de Arquitetura;1102;Publico;Universitario;Arquitectura;9257;MestradoIntegrado;504;68;13,5
Universidade do Porto;1100;Faculdade de Ciências;1103;Publico;Universitario;Arquitectura Paisagista;8258;Licenciatura;101;7;6,9
Universidade do Porto;1100;Faculdade de Ciências;1103;Publico;Universitario;Biologia;9011;Licenciatura;422;37;8,8
Universidade do Porto;1100;Faculdade de Ciências;1103;Publico;Universitario;Bioquímica;9015;Licenciatura;211;5;2,4
Universidade do Porto;1100;Faculdade de Ciências;1103;Publico;Universitario;Física;9141;Licenciatura;53;1;1,9
Universidade do Porto;1100;Faculdade de Ciências;1103;Publico;Universitario;Geologia;9146;Licenciatura;71;3;4,2
Universidade do Porto;1100;Faculdade de Ciências;1103;Publico;Universitario;Matemática;9209;Licenciatura;125;5;4
Universidade do Porto;1100;Faculdade de Ciências;1103;Publico;Universitario;Química;9223;Licenciatura;233;23;9,9
Universidade do Porto;1100;Faculdade de Ciências;1103;Publico;Universitario;Engenharia Física;9368;MestradoIntegrado;23;;
Universidade do Porto;1100;Faculdade de Ciências;1103;Publico;Universitario;Ciência de Computadores;9696;Licenciatura;70;0;0
Universidade do Porto;1100;Faculdade de Ciências;1103;Publico;Universitario;Ciências e Tecnologia do Ambiente;9709;Licenciatura;118;8;6,8
Universidade do Porto;1100;Faculdade de Ciências;1103;Publico;Universitario;Engenharia de Redes e Sistemas Informáticos;9812;MestradoIntegrado;82;1;1,2
Universidade do Porto;1100;Faculdade de Ciências;1103;Publico;Universitario;Ciências de Engenharia;9824;Licenciatura;117;14;12
Universidade do Porto;1100;Faculdade de Economia;1104;Publico;Universitario;Economia;9081;Licenciatura;922;61;6,6
Universidade do Porto;1100;Faculdade de Economia;1104;Publico;Universitario;Gestão;9147;Licenciatura;511;44;8,6
Universidade do Porto;1100;Faculdade de Engenharia;1105;Publico;Universitario;Engenharia Civil;9360;MestradoIntegrado;800;81;10,1
Universidade do Porto;1100;Faculdade de Engenharia;1105;Publico;Universitario;Engenharia Electrotécnica e de Computadores;9367;MestradoIntegrado;700;24;3,4
Universidade do Porto;1100;Faculdade de Engenharia;1105;Publico;Universitario;Engenharia Mecânica;9369;MestradoIntegrado;489;25;5,1
Universidade do Porto;1100;Faculdade de Engenharia;1105;Publico;Universitario;Engenharia Informática e Computação;9459;MestradoIntegrado;395;4;1
Universidade do Porto;1100;Faculdade de Engenharia;1105;Publico;Universitario;Engenharia Metalúrgica e de Materiais;9460;MestradoIntegrado;90;8;8,9
Universidade do Porto;1100;Faculdade de Engenharia;1105;Publico;Universitario;Engenharia Química;9461;MestradoIntegrado;216;18;8,3
Universidade do Porto;1100;Faculdade de Engenharia;1105;Publico;Universitario;Bioengenharia;9493;MestradoIntegrado;165;14;8,5
Universidade do Porto;1100;Faculdade de Engenharia;1105;Publico;Universitario;Engenharia do Ambiente;9508;MestradoIntegrado;137;20;14,6
Universidade do Porto;1100;Faculdade de Engenharia;1105;Publico;Universitario;Ciências de Engenharia - Engenharia de Minas e Geoambiente;9897;Licenciatura;37;3;8,1
Universidade do Porto;1100;Faculdade de Farmácia;1106;Publico;Universitario;Ciências Farmacêuticas;9494;MestradoIntegrado;729;56;7,7
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Arqueologia;9006;Licenciatura;102;15;14,7
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Ciências da Linguagem;9040;Licenciatura;43;3;7
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Estudos Portugueses e Lusófonos;9138;Licenciatura;44;2;4,5
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Filosofia;9139;Licenciatura;143;14;9,8
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Geografia;9143;Licenciatura;210;29;13,8
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;História;9181;Licenciatura;229;30;13,1
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;História da Arte;9182;Licenciatura;91;8;8,8
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Línguas Aplicadas;9192;Licenciatura;109;12;11
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Línguas e Relações Internacionais;9197;Licenciatura;149;10;6,7
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Línguas, Literaturas e Culturas;9204;Licenciatura;246;26;10,6
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Sociologia;9240;Licenciatura;175;21;12
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Ciência da Informação;9694;Licenciatura;133;15;11,3
Universidade do Porto;1100;Faculdade de Letras;1107;Publico;Universitario;Ciências da Comunicação: Jornalismo, Assessoria, Multimédia;9701;Licenciatura;340;39;11,5
Universidade do Porto;1100;Faculdade de Medicina;1108;Publico;Universitario;Medicina;9813;MestradoIntegrado;959;0;0
Universidade do Porto;1100;Faculdade de Psicologia e de Ciências da Educação;1109;Publico;Universitario;Ciências da Educação;9026;Licenciatura;216;30;13,9
Universidade do Porto;1100;Faculdade de Psicologia e de Ciências da Educação;1109;Publico;Universitario;Psicologia;9555;MestradoIntegrado;489;116;23,7
Universidade do Porto;1100;Instituto de Ciências Biomédicas Abel Salazar;1110;Publico;Universitario;Ciências do Meio Aquático;9708;Licenciatura;77;4;5,2
Universidade do Porto;1100;Instituto de Ciências Biomédicas Abel Salazar;1110;Publico;Universitario;Medicina;9813;MestradoIntegrado;673;0;0
Universidade do Porto;1100;Instituto de Ciências Biomédicas Abel Salazar;1110;Publico;Universitario;Medicina Veterinária;9847;MestradoIntegrado;222;13;5,9
Universidade do Porto;1100;Faculdade de Desporto;1111;Publico;Universitario;Ciências do Desporto;9707;Licenciatura;595;54;9,1
Universidade do Porto;1100;Faculdade de Medicina Dentária;1113;Publico;Universitario;Medicina Dentária;9548;MestradoIntegrado;317;15;4,7
Universidade do Porto;1100;Faculdade de Direito;1114;Publico;Universitario;Criminologia;9066;Licenciatura;120;17;14,2
Universidade do Porto;1100;Faculdade de Direito;1114;Publico;Universitario;Direito;9078;Licenciatura;495;72;14,5
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Agrárias e Veterinárias;1201;Publico;Universitario;Arquitectura Paisagista;8258;Licenciatura;94;16;17
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Agrárias e Veterinárias;1201;Publico;Universitario;Ciências Florestais;8518;Licenciatura;0;;
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Agrárias e Veterinárias;1201;Publico;Universitario;Engenharia Agronómica;9086;Licenciatura;73;10;13,7
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Agrárias e Veterinárias;1201;Publico;Universitario;Engenharia Zootécnica;9129;Licenciatura;71;8;11,3
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Agrárias e Veterinárias;1201;Publico;Universitario;Enologia;9752;Licenciatura;88;14;15,9
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Agrárias e Veterinárias;1201;Publico;Universitario;Medicina Veterinária;9847;MestradoIntegrado;171;15;8,8
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Ciências da Comunicação;9023;Licenciatura;220;45;20,5
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Economia;9081;Licenciatura;142;26;18,3
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Gestão;9147;Licenciatura;165;25;15,2
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Línguas e Relações Empresariais;9196;Licenciatura;101;25;24,8
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Línguas, Literaturas e Culturas;9204;Licenciatura;0;;
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Psicologia;9219;Licenciatura;194;12;6,2
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Serviço Social;9238;Licenciatura;230;49;21,3
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Turismo;9254;Licenciatura;97;15;15,5
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Teatro e Artes Performativas;9803;Licenciatura;53;16;30,2
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências Humanas e Sociais;1202;Publico;Universitario;Educação Básica;9853;Licenciatura;146;19;13
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências e Tecnologia;1203;Publico;Universitario;Comunicação e Multimédia;9052;Licenciatura;162;31;19,1
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências e Tecnologia;1203;Publico;Universitario;Engenharia Civil;9089;Licenciatura;99;16;16,2
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências e Tecnologia;1203;Publico;Universitario;Engenharia Informática;9119;Licenciatura;74;14;18,9
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências e Tecnologia;1203;Publico;Universitario;Engenharia Mecânica;9123;Licenciatura;59;8;13,6
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências e Tecnologia;1203;Publico;Universitario;Tecnologias de Informação e Comunicação;9250;Licenciatura;59;7;11,9
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências e Tecnologia;1203;Publico;Universitario;Engenharia Biomédica;9455;Licenciatura;66;6;9,1
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências da Vida e do Ambiente;1204;Publico;Universitario;Biologia;9011;Licenciatura;71;13;18,3
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências da Vida e do Ambiente;1204;Publico;Universitario;Biologia e Geologia;9012;Licenciatura;36;5;13,9
Universidade de Trás-os-Montes e Alto Douro;1200;Escola de Ciências da Vida e do Ambiente;1204;Publico;Universitario;Bioquímica;9015;Licenciatura;100;2;2
