Estabelecimento;CodigoEstabelecimento;UnidadeOrganica;CodigoUnidadeOrganica;Natureza;TipoEnsino;NomeCurso;CodigoCurso;Grau;NotaFinalMedia;NumeroInscritos;NumeroHomens;NumeroMulheres;NumeroPortugueses;NumeroEstrangeiros
Instituto Politécnico de Viana do Castelo;3160;Escola Superior Agrária;3161;Publico;Politecnico;Enfermagem Veterinária;9085;Licenciatura 1.º ciclo;13,5;144;25;119;142;2
Instituto Politécnico de Viana do Castelo;3160;Escola Superior Agrária;3161;Publico;Politecnico;Engenharia do Ambiente e Geoinformática;L164;Licenciatura 1.º ciclo;;11;7;4;11;0
Instituto Politécnico de Viana do Castelo;3160;Escola Superior Agrária;3161;Publico;Politecnico;Gestão de Empresas Agrícolas;T018;CTeSP;14,6;53;44;9;52;1
Instituto Politécnico de Viana do Castelo;3160;Escola Superior Agrária;3161;Publico;Politecnico;Cuidados Veterinários;T108;CTeSP;14,1;64;16;48;62;2
Instituto Politécnico de Viana do Castelo;3160;Escola Superior Agrária;3161;Publico;Politecnico;Gestão e Qualidade Ambiental;T170;CTeSP;14,4;4;3;1;4;0
Instituto Politécnico de Viana do Castelo;3160;Escola Superior Agrária;3161;Publico;Politecnico;Mecanização e Automação Agrícola;T207;CTeSP;13,3;;;;;
Instituto Politécnico de Viana do Castelo;3160;Escola Superior Agrária;3161;Publico;Politecnico;Gestão do Turismo em Espaço Rural;T225;CTeSP;13,8;15;4;11;14;1
Instituto Politécnico de Viana do Castelo;3160;Escola Superior Agrária;3161;Publico;Politecnico;Fruticultura, Viticultura e Enologia;T309;CTeSP;;33;24;9;32;1
Instituto Politécnico de Viana do Castelo;3160;Escola Superior Agrária;3161;Publico;Politecnico;Riscos e Proteção Civil;T396;CTeSP;;31;25;6;31;0
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Educação;3162;Publico;Politecnico;Supervisão Pedagógica;6248;Mestrado 2.º ciclo;17,6;10;1;9;10;0
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Educação;3162;Publico;Politecnico;Gerontologia Social;6419;Mestrado 2.º ciclo;16,4;25;0;25;24;1
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Educação;3162;Publico;Politecnico;Educação Artística;6689;Mestrado 2.º ciclo;16,8;16;2;14;12;4
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Educação;3162;Publico;Politecnico;Educação Pré-Escolar;6914;Mestrado 2.º ciclo;14,9;9;1;8;9;0
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Educação;3162;Publico;Politecnico;Educação Pré-Escolar e Ensino do 1.º Ciclo do Ensino Básico;6915;Mestrado 2.º ciclo;15,3;40;1;39;40;0
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Educação;3162;Publico;Politecnico;Educação Social Gerontológica;9473;Licenciatura 1.º ciclo;13,7;86;5;81;84;2
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Educação;3162;Publico;Politecnico;Educação Básica;9853;Licenciatura 1.º ciclo;13,5;134;5;129;128;6
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Educação;3162;Publico;Politecnico;Artes Plásticas e Tecnologias Artísticas;L122;Licenciatura 1.º ciclo;;62;21;41;60;2
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Educação;3162;Publico;Politecnico;Ensino do 1.º Ciclo do Ensino Básico e de Português e História e Geografia de Portugal no 2.º Ciclo do Ensino Básico;M793;Mestrado 2.º ciclo;15,2;9;1;8;8;1
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Educação;3162;Publico;Politecnico;Ensino do 1.º Ciclo do Ensino Básico e de Matemática e Ciências Naturais no 2.º Ciclo do Ensino Básico;M814;Mestrado 2.º ciclo;15;15;3;12;15;0
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Educação;3162;Publico;Politecnico;Intervenção Sociocomunitária e Envelhecimento;T155;CTeSP;;27;7;20;26;1
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Educação;3162;Publico;Politecnico;Intervenção Educativa em Creche;T176;CTeSP;14,4;34;0;34;33;1
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Educação;3162;Publico;Politecnico;Artes e Tecnologia;T181;CTeSP;15,6;40;29;11;38;2
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Engenharia de Software;6295;Mestrado 2.º ciclo;16,3;3;2;1;3;0
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Contabilidade e Finanças;6395;Mestrado 2.º ciclo;14,6;31;13;18;29;2
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Turismo (regime pós-laboral);8114;Licenciatura 1.º ciclo;13,1;100;47;53;97;3
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Engenharia Civil e do Ambiente (regime pós-laboral);8124;Licenciatura 1.º ciclo;;;;;;
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Engenharia da Computação Gráfica e Multimédia;8407;Licenciatura 1.º ciclo;12,9;120;101;19;108;12
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Engenharia Alimentar;9087;Licenciatura 1.º ciclo;;14;4;10;11;3
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Engenharia Informática;9119;Licenciatura 1.º ciclo;13,6;260;241;19;251;9
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Engenharia Mecânica;9123;Licenciatura 1.º ciclo;12,9;110;103;7;104;6
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Gestão;9147;Licenciatura 1.º ciclo;13;197;74;123;190;7
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Gestão (regime nocturno);9148;Licenciatura 1.º ciclo;12,9;139;80;59;132;7
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Turismo;9254;Licenciatura 1.º ciclo;13,2;201;55;146;173;28
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Engenharia Informática;9286;Mestrado 2.º ciclo;;4;4;0;4;0
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Engenharia Alimentar;9567;Mestrado 2.º ciclo;;16;6;10;16;0
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Design de Ambientes;9723;Licenciatura 1.º ciclo;13,7;79;25;54;67;12
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Design do Produto;9727;Licenciatura 1.º ciclo;13,4;131;55;76;123;8
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Engenharia Civil e do Ambiente;9743;Licenciatura 1.º ciclo;12,6;62;42;20;45;17
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Engenharia Mecatrónica;9751;Licenciatura 1.º ciclo;;37;35;2;31;6
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Engenharia Informática (regime pós-laboral);9885;Licenciatura 1.º ciclo;;;;;;
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Engenharia de Redes e Sistemas de Computadores;L153;Licenciatura 1.º ciclo;;80;74;6;70;10
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Design Integrado;M018;Mestrado 2.º ciclo;16,1;21;10;11;20;1
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Empreendedorismo e Inovação na Indústria Alimentar;M032;Mestrado 2.º ciclo;16,2;1;0;1;0;1
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Gestão das Organizações;M042;Mestrado 2.º ciclo;15,3;29;9;20;24;5
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Turismo, Inovação e Desenvolvimento;M334;Mestrado 2.º ciclo;14,3;24;12;12;24;0
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Engenharia Civil e do Ambiente;M773;Mestrado 2.º ciclo;15,4;11;8;3;9;2
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Redes e Sistemas Informáticos;T001;CTeSP;13,3;37;36;1;37;0
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Tecnologias e Programação de Sistemas de Informação;T024;CTeSP;14,6;27;27;0;27;0
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Reabilitação do Edificado;T030;CTeSP;14,2;;;;;
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Gestão Hoteleira;T063;CTeSP;13,9;46;16;30;44;2
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Desenvolvimento Web e Multimédia;T100;CTeSP;14;55;40;15;54;1
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Mecatrónica;T174;CTeSP;;45;44;1;44;1
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Construção e Reabilitação;T193;CTeSP;;11;9;2;11;0
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Sistemas Eletrónicos e Computadores;T221;CTeSP;13,7;47;47;0;46;1
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Qualidade e Segurança Alimentar;T229;CTeSP;13,9;19;6;13;19;0
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Manutenção Mecânica;T270;CTeSP;14,5;52;52;0;51;1
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Processo Industrial;T275;CTeSP;;3;0;3;3;0
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Alimentação e Restauração Coletiva;T284;CTeSP;;7;1;6;7;0
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Tecnologia e Gestão;3163;Publico;Politecnico;Eficiência Energética nos Edifícios;T287;CTeSP;14,4;1;1;0;0;1
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Ciências Empresariais;3164;Publico;Politecnico;Marketing e Comunicação Empresarial (regime pós-laboral);8444;Licenciatura 1.º ciclo;;;;;;
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Ciências Empresariais;3164;Publico;Politecnico;Gestão da Distribuição e Logística;8464;Licenciatura 1.º ciclo;14,2;77;36;41;72;5
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Ciências Empresariais;3164;Publico;Politecnico;Organização e Gestão Empresariais;8516;Licenciatura 1.º ciclo;13;91;39;52;83;8
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Ciências Empresariais;3164;Publico;Politecnico;Marketing;9314;Mestrado 2.º ciclo;16,6;6;2;4;6;0
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Ciências Empresariais;3164;Publico;Politecnico;Contabilidade e Fiscalidade;9498;Licenciatura 1.º ciclo;;44;12;32;44;0
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Ciências Empresariais;3164;Publico;Politecnico;Marketing e Comunicação Empresarial;9664;Licenciatura 1.º ciclo;13,2;96;38;58;92;4
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Ciências Empresariais;3164;Publico;Politecnico;Contabilidade e Fiscalidade (regime pós-laboral);9872;Licenciatura 1.º ciclo;13,9;17;8;9;15;2
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Ciências Empresariais;3164;Publico;Politecnico;Gestão da Distribuição e Logística (regime pós-laboral);L026;Licenciatura 1.º ciclo;13,5;;;;;
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Ciências Empresariais;3164;Publico;Politecnico;Logística;M056;Mestrado 2.º ciclo;15;16;8;8;14;2
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Ciências Empresariais;3164;Publico;Politecnico;Gestão da Qualidade;T017;CTeSP;;18;7;11;18;0
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Ciências Empresariais;3164;Publico;Politecnico;Transportes e Logística;T075;CTeSP;14,7;11;5;6;11;0
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Ciências Empresariais;3164;Publico;Politecnico;Contabilidade e Gestão para PME;T245;CTeSP;13,9;10;0;10;10;0
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Desporto e Lazer de Melgaço;3165;Publico;Politecnico;Treino Desportivo;6961;Mestrado 2.º ciclo;17,7;9;9;0;9;0
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Desporto e Lazer de Melgaço;3165;Publico;Politecnico;Desporto e Lazer;9731;Licenciatura 1.º ciclo;13,8;190;142;48;186;4
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Desporto e Lazer de Melgaço;3165;Publico;Politecnico;Atividades de Fitness;M697;Mestrado 2.º ciclo;16,8;;;;;
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Desporto e Lazer de Melgaço;3165;Publico;Politecnico;Desporto Natureza;M790;Mestrado 2.º ciclo;15,7;23;16;7;23;0
Instituto Politécnico de Viana do Castelo;3160;Escola Superior de Desporto e Lazer de Melgaço;3165;Publico;Politecnico;Treino Desportivo;T197;CTeSP;14,6;45;38;7;45;0
Instituto Politécnico de Viseu;3180;Escola Superior de Educação de Viseu;3181;Publico;Politecnico;Educação Pré-Escolar e Ensino do 1.º Ciclo do Ensino Básico;6915;Mestrado 2.º ciclo;14,7;18;1;17;18;0
Instituto Politécnico de Viseu;3180;Escola Superior de Educação de Viseu;3181;Publico;Politecnico;Intervenção Psicossocial com Crianças e Jovens em Risco;6986;Mestrado 2.º ciclo;15,2;21;5;16;20;1
Instituto Politécnico de Viseu;3180;Escola Superior de Educação de Viseu;3181;Publico;Politecnico;Comunicação Social;9054;Licenciatura 1.º ciclo;13,4;213;66;147;206;7
Instituto Politécnico de Viseu;3180;Escola Superior de Educação de Viseu;3181;Publico;Politecnico;Educação Social;9084;Licenciatura 1.º ciclo;13,9;194;9;185;188;6
Instituto Politécnico de Viseu;3180;Escola Superior de Educação de Viseu;3181;Publico;Politecnico;Artes Plásticas e Multimédia;9347;Licenciatura 1.º ciclo;13,5;114;38;76;108;6
Instituto Politécnico de Viseu;3180;Escola Superior de Educação de Viseu;3181;Publico;Politecnico;Desporto e Atividade Física;9850;Licenciatura 1.º ciclo;13,5;137;115;22;134;3
Instituto Politécnico de Viseu;3180;Escola Superior de Educação de Viseu;3181;Publico;Politecnico;Educação Básica;9853;Licenciatura 1.º ciclo;13,7;102;5;97;94;8
Instituto Politécnico de Viseu;3180;Escola Superior de Educação de Viseu;3181;Publico;Politecnico;Publicidade e Relações Públicas;9930;Licenciatura 1.º ciclo;13,3;233;93;140;229;4
Instituto Politécnico de Viseu;3180;Escola Superior de Educação de Viseu;3181;Publico;Politecnico;Artes da Performance Cultural;L154;Licenciatura 1.º ciclo;;12;4;8;11;1
Instituto Politécnico de Viseu;3180;Escola Superior de Educação de Viseu;3181;Publico;Politecnico;Comunicação e Marketing;M202;Mestrado 2.º ciclo;15,1;;;;;
Instituto Politécnico de Viseu;3180;Escola Superior de Educação de Viseu;3181;Publico;Politecnico;Comunicação Aplicada;M692;Mestrado 2.º ciclo;16,3;35;11;24;35;0
Instituto Politécnico de Viseu;3180;Escola Superior de Educação de Viseu;3181;Publico;Politecnico;Educação Especial, área de especialização em Domínio Cognitivo e Motor;M758;Mestrado 2.º ciclo;17,1;19;1;18;17;2
Instituto Politécnico de Viseu;3180;Escola Superior de Educação de Viseu;3181;Publico;Politecnico;Ensino do 1.º Ciclo do Ensino Básico e de Português e História e Geografia de Portugal no 2.º Ciclo do Ensino Básico;M793;Mestrado 2.º ciclo;;4;0;4;4;0
Instituto Politécnico de Viseu;3180;Escola Superior de Educação de Viseu;3181;Publico;Politecnico;Ensino do 1.º Ciclo do Ensino Básico e de Matemática e Ciências Naturais no 2.º Ciclo do Ensino Básico;M814;Mestrado 2.º ciclo;16,5;5;1;4;5;0
Instituto Politécnico de Viseu;3180;Escola Superior de Educação de Viseu;3181;Publico;Politecnico;Apoio à Infância;T095;CTeSP;14,3;45;2;43;43;2
Instituto Politécnico de Viseu;3180;Escola Superior de Educação de Viseu;3181;Publico;Politecnico;Produção nas Artes do Espetáculo;T186;CTeSP;;8;6;2;7;1
Instituto Politécnico de Viseu;3180;Escola Superior de Tecnologia e Gestão de Viseu;3182;Publico;Politecnico;Tecnologias Ambientais;6251;Mestrado 2.º ciclo;15,8;10;3;7;5;5
Instituto Politécnico de Viseu;3180;Escola Superior de Tecnologia e Gestão de Viseu;3182;Publico;Politecnico;Finanças Empresariais;6920;Mestrado 2.º ciclo;15,9;25;9;16;24;1
Instituto Politécnico de Viseu;3180;Escola Superior de Tecnologia e Gestão de Viseu;3182;Publico;Politecnico;Gestão Industrial;8296;Licenciatura 1.º ciclo;13,3;61;51;10;58;3
Instituto Politécnico de Viseu;3180;Escola Superior de Tecnologia e Gestão de Viseu;3182;Publico;Politecnico;Tecnologia e Design de Mobiliário;8517;Licenciatura 1.º ciclo;13,7;40;20;20;40;0
Instituto Politécnico de Viseu;3180;Escola Superior de Tecnologia e Gestão de Viseu;3182;Publico;Politecnico;Contabilidade;9056;Licenciatura 1.º ciclo;;125;44;81;119;6
Instituto Politécnico de Viseu;3180;Escola Superior de Tecnologia e Gestão de Viseu;3182;Publico;Politecnico;Contabilidade (regime nocturno);9057;Licenciatura 1.º ciclo;12,7;15;13;2;15;0
Instituto Politécnico de Viseu;3180;Escola Superior de Tecnologia e Gestão de Viseu;3182;Publico;Politecnico;Engenharia Civil;9089;Licenciatura 1.º ciclo;11,7;47;29;18;26;21
